Aqsid Poc,Chart Name,DV Valid,DV Year,Latitude1,Longitude1,Pollutant and Averaging Time,Standards Unit,Validity Notes,Primary Standard,Secondary Standard,Max. DV
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2022,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,24
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2023,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,24
27-037-0470,Apple Valley (0470),Yes,2004,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,24
27-053-0954,Minneapolis (0954),Yes,2011,44.980995,-93.273719,Sulfur dioxide: 1-hour,PPB,,75,,24
27-053-0963,Minneapolis (0963),Yes,2007,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,24
27-053-0965,Minneapolis (0965),Yes,2005,45.004478,-93.240046,Fine particles: daily,ug/m3,,35,35,24
27-109-5008,Rochester (5008),Yes,2023,43.996908,-92.450366,Fine particles: daily,ug/m3,,35,35,24
27-123-0868,St. Paul (0868),Yes,2013,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,24
27-137-7551,Duluth (7551),Yes,2002,46.76643,-92.13354,Fine particles: daily,ug/m3,,35,35,24
27-137-7551,Duluth (7551),Yes,2006,46.76643,-92.13354,Fine particles: daily,ug/m3,,35,35,24
27-137-7551,Duluth (7551),Yes,2007,46.76643,-92.13354,Fine particles: daily,ug/m3,,35,35,24
27-137-7551,Duluth (7551),Yes,2009,46.76643,-92.13354,Fine particles: daily,ug/m3,,35,35,24
27-139-0505,Shakopee (0505),Yes,2003,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,24
27-139-0505,Shakopee (0505),Yes,2007,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,24
27-139-0505,Shakopee (0505),Yes,2023,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,24
27-145-3052,St. Cloud (3052),Yes,2003,45.549839,-94.13345,Fine particles: daily,ug/m3,,35,35,24
27-145-3052,St. Cloud (3052),Yes,2009,45.549839,-94.13345,Fine particles: daily,ug/m3,,35,35,24
27-145-3052,St. Cloud (3052),Yes,2012,45.549839,-94.13345,Fine particles: daily,ug/m3,,35,35,24
27-053-0954,Minneapolis (0954),Yes,2010,44.980995,-93.273719,Sulfur dioxide: 3-hour,PPB,,,500,24.3
27-123-0864,Falcon Heights (0864),Yes,2000,44.99190958,-93.18327845,Sulfur dioxide: 3-hour,PPB,,,500,24.7
27-003-1002,Blaine (1002),Yes,2023,45.13767954,-93.20761498,Fine particles: daily,ug/m3,,35,35,25
27-005-2013,Detroit Lakes (2013),Yes,2021,46.851811,-95.846272,Fine particles: daily,ug/m3,,35,35,25
27-007-2304,Red Lake (2304),Yes,2021,47.878159,-95.029172,Fine particles: daily,ug/m3,,35,35,25
27-021-3410,Cass Lake (3410),Yes,2022,47.38443,-94.60166,Fine particles: daily,ug/m3,,35,35,25
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2019,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,25
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2020,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,25
27-037-0470,Apple Valley (0470),Yes,2003,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,25
27-037-0470,Apple Valley (0470),Yes,2005,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,25
27-037-0470,Apple Valley (0470),Yes,2007,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,25
27-037-0470,Apple Valley (0470),Yes,2012,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,25
27-037-6018,Hastings (6018),Yes,2003,44.74996738,-92.8879848,Fine particles: daily,ug/m3,,35,35,25
27-053-0961,Richfield (0961),Yes,2004,44.87551,-93.25892,Fine particles: daily,ug/m3,,35,35,25
27-053-0961,Richfield (0961),Yes,2007,44.87551,-93.25892,Fine particles: daily,ug/m3,,35,35,25
27-053-0963,Minneapolis (0963),Yes,2012,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,25
27-053-1007,Minneapolis (1007),Yes,2004,45.03972,-93.29874,Fine particles: daily,ug/m3,,35,35,25
27-053-1007,Minneapolis (1007),Yes,2006,45.03972,-93.29874,Fine particles: daily,ug/m3,,35,35,25
27-053-1007,Minneapolis (1007),Yes,2007,45.03972,-93.29874,Fine particles: daily,ug/m3,,35,35,25
27-053-1007,Minneapolis (1007),Yes,2008,45.03972,-93.29874,Fine particles: daily,ug/m3,,35,35,25
27-053-2006,St. Louis Park (2006),Yes,2012,44.94805,-93.34315,Fine particles: daily,ug/m3,,35,35,25
27-109-5008,Rochester (5008),Yes,2012,43.996908,-92.450366,Fine particles: daily,ug/m3,,35,35,25
27-123-0868,St. Paul (0868),Yes,2014,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,25
27-123-0871,St. Paul (0871),Yes,2004,44.95939,-93.03587,Fine particles: daily,ug/m3,,35,35,25
27-139-0505,Shakopee (0505),Yes,2004,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,25
27-139-0505,Shakopee (0505),Yes,2006,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,25
27-139-0505,Shakopee (0505),Yes,2012,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,25
27-145-3052,St. Cloud (3052),Yes,2004,45.549839,-94.13345,Fine particles: daily,ug/m3,,35,35,25
27-145-3052,St. Cloud (3052),Yes,2005,45.549839,-94.13345,Fine particles: daily,ug/m3,,35,35,25
27-037-0441,Rosemount (0441),Yes,2000,44.7468,-93.02611,Sulfur dioxide: 3-hour,PPB,,,500,25.7
27-021-3410,Cass Lake (3410),Yes,2021,47.38443,-94.60166,Fine particles: daily,ug/m3,,35,35,26
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2016,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,26
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2018,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,26
27-037-0470,Apple Valley (0470),Yes,2006,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,26
27-037-0480,Lakeville (0480),Yes,2023,44.706123,-93.285803,Fine particles: daily,ug/m3,,35,35,26
27-053-0050,Minneapolis (0050),Yes,2005,45.001229,-93.267117,Fine particles: daily,ug/m3,,35,35,26
27-053-0961,Richfield (0961),Yes,2003,44.87551,-93.25892,Fine particles: daily,ug/m3,,35,35,26
27-053-0961,Richfield (0961),Yes,2005,44.87551,-93.25892,Fine particles: daily,ug/m3,,35,35,26
27-053-0961,Richfield (0961),Yes,2006,44.87551,-93.25892,Fine particles: daily,ug/m3,,35,35,26
27-053-0963,Minneapolis (0963),Yes,2006,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,26
27-053-0965,Minneapolis (0965),Yes,2006,45.004478,-93.240046,Fine particles: daily,ug/m3,,35,35,26
27-053-1007,Minneapolis (1007),Yes,2005,45.03972,-93.29874,Fine particles: daily,ug/m3,,35,35,26
27-053-2006,St. Louis Park (2006),Yes,2004,44.94805,-93.34315,Fine particles: daily,ug/m3,,35,35,26
27-053-2006,St. Louis Park (2006),Yes,2006,44.94805,-93.34315,Fine particles: daily,ug/m3,,35,35,26
27-109-5008,Rochester (5008),Yes,2004,43.996908,-92.450366,Fine particles: daily,ug/m3,,35,35,26
27-123-0866,St. Paul (0866),Yes,2008,44.89926,-93.01708,Fine particles: daily,ug/m3,,35,35,26
27-123-0868,St. Paul (0868),Yes,2007,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,26
27-123-0871,St. Paul (0871),Yes,2005,44.95939,-93.03587,Fine particles: daily,ug/m3,,35,35,26
27-123-0871,St. Paul (0871),Yes,2006,44.95939,-93.03587,Fine particles: daily,ug/m3,,35,35,26
27-123-0872,St. Paul (0872),Yes,2003,44.93107259,-93.15625262,Fine particles: daily,ug/m3,,35,35,26
27-139-0505,Shakopee (0505),Yes,2005,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,26
27-145-3052,St. Cloud (3052),Yes,2010,45.549839,-94.13345,Fine particles: daily,ug/m3,,35,35,26
27-171-3201,St. Michael (3201),Yes,2023,45.20916,-93.66921,Fine particles: daily,ug/m3,,35,35,26
27-003-1002,Blaine (1002),Yes,2004,45.13767954,-93.20761498,Sulfur dioxide: 3-hour,PPB,,,500,26.7
27-003-1002,Blaine (1002),Yes,2005,45.13767954,-93.20761498,Sulfur dioxide: 1-hour,PPB,,75,,27
27-037-0020,FHR- Rosemount (0020),Yes,2005,44.76323,-93.03255,Sulfur dioxide: 1-hour,PPB,,75,,27
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2015,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,27
27-037-0470,Apple Valley (0470),Yes,2023,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,27
27-053-0962,Minneapolis (0962),Yes,2023,44.965242,-93.254759,Fine particles: daily,ug/m3,,35,35,27
27-053-0963,Minneapolis (0963),Yes,2004,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,27
27-053-1007,Minneapolis (1007),Yes,2003,45.03972,-93.29874,Fine particles: daily,ug/m3,,35,35,27
27-053-2006,St. Louis Park (2006),Yes,2003,44.94805,-93.34315,Fine particles: daily,ug/m3,,35,35,27
27-109-5008,Rochester (5008),Yes,2003,43.996908,-92.450366,Fine particles: daily,ug/m3,,35,35,27
27-123-0866,St. Paul (0866),Yes,2004,44.89926,-93.01708,Fine particles: daily,ug/m3,,35,35,27
27-123-0866,St. Paul (0866),Yes,2006,44.89926,-93.01708,Fine particles: daily,ug/m3,,35,35,27
27-123-0866,St. Paul (0866),Yes,2007,44.89926,-93.01708,Fine particles: daily,ug/m3,,35,35,27
27-123-0868,St. Paul (0868),Yes,2008,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,27
27-123-0871,St. Paul (0871),Yes,2007,44.95939,-93.03587,Fine particles: daily,ug/m3,,35,35,27
27-123-0871,St. Paul (0871),Yes,2012,44.95939,-93.03587,Fine particles: daily,ug/m3,,35,35,27
27-139-0505,Shakopee (0505),Yes,2009,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,27
27-145-3052,St. Cloud (3052),Yes,2011,45.549839,-94.13345,Fine particles: daily,ug/m3,,35,35,27
27-053-0957,Minneapolis (0957),Yes,2002,45.021076,-93.28217,Sulfur dioxide: 3-hour,PPB,,,500,27.7
27-053-0050,Minneapolis (0050),Yes,2006,45.001229,-93.267117,Fine particles: daily,ug/m3,,35,35,28
27-053-0961,Richfield (0961),Yes,2009,44.87551,-93.25892,Fine particles: daily,ug/m3,,35,35,28
27-053-0963,Minneapolis (0963),Yes,2003,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,28
27-053-0963,Minneapolis (0963),Yes,2005,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,28
27-053-2006,St. Louis Park (2006),Yes,2005,44.94805,-93.34315,Fine particles: daily,ug/m3,,35,35,28
27-053-2006,St. Louis Park (2006),Yes,2011,44.94805,-93.34315,Fine particles: daily,ug/m3,,35,35,28
27-123-0868,St. Paul (0868),Yes,2012,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,28
27-123-0871,St. Paul (0871),Yes,2023,44.95939,-93.03587,Fine particles: daily,ug/m3,,35,35,28
27-139-0505,Shakopee (0505),Yes,2011,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,28
27-053-0957,Minneapolis (0957),Yes,2001,45.021076,-93.28217,Sulfur dioxide: 3-hour,PPB,,,500,28.3
27-037-0020,FHR- Rosemount (0020),Yes,2002,44.76323,-93.03255,Sulfur dioxide: 3-hour,PPB,,,500,28.7
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2013,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,29
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2014,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,29
27-037-0470,Apple Valley (0470),Yes,2009,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,29
27-053-0963,Minneapolis (0963),Yes,2009,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,29
27-053-0963,Minneapolis (0963),Yes,2023,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,29
27-053-2006,St. Louis Park (2006),Yes,2010,44.94805,-93.34315,Fine particles: daily,ug/m3,,35,35,29
27-109-5008,Rochester (5008),Yes,2005,43.996908,-92.450366,Fine particles: daily,ug/m3,,35,35,29
27-123-0866,St. Paul (0866),Yes,2003,44.89926,-93.01708,Fine particles: daily,ug/m3,,35,35,29
27-123-0866,St. Paul (0866),Yes,2005,44.89926,-93.01708,Fine particles: daily,ug/m3,,35,35,29
27-123-0868,St. Paul (0868),Yes,2003,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,29
27-123-0868,St. Paul (0868),Yes,2006,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,29
27-123-0871,St. Paul (0871),Yes,2003,44.95939,-93.03587,Fine particles: daily,ug/m3,,35,35,29
27-139-0505,Shakopee (0505),Yes,2002,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,29
27-139-0505,Shakopee (0505),Yes,2010,44.791437,-93.512534,Fine particles: daily,ug/m3,,35,35,29
27-005-2013,Detroit Lakes (2013),Yes,2023,46.851811,-95.846272,Fine particles: daily,ug/m3,,35,35,30
27-007-2304,Red Lake (2304),Yes,2023,47.878159,-95.029172,Fine particles: daily,ug/m3,,35,35,30
27-021-3410,Cass Lake (3410),Yes,2023,47.38443,-94.60166,Fine particles: daily,ug/m3,,35,35,30
27-037-0020,FHR- Rosemount (0020),Yes,2022,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,30
27-037-0470-1,Apple Valley (0470-1),Yes,2000,44.73846,-93.23725,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,30
27-053-0963,Minneapolis (0963),Yes,2011,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,30
27-109-5008,Rochester (5008),Yes,2002,43.996908,-92.450366,Fine particles: daily,ug/m3,,35,35,30
27-109-5008,Rochester (5008),Yes,2009,43.996908,-92.450366,Fine particles: daily,ug/m3,,35,35,30
27-109-5008,Rochester (5008),Yes,2011,43.996908,-92.450366,Fine particles: daily,ug/m3,,35,35,30
27-123-0868,St. Paul (0868),Yes,2004,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,30
27-123-0872,St. Paul (0872),Yes,2002,44.93107259,-93.15625262,Fine particles: daily,ug/m3,,35,35,30
27-137-7001-1,Virginia (7001-1),Yes,2000,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,30
27-137-7001-1,Virginia (7001-1),Yes,2001,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,30
27-137-7551-1,Duluth (7551-1),Yes,2001,46.76643,-92.13354,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,30
27-171-3201-1,St. Michael (3201-1),Yes,2000,45.20916,-93.66921,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,30
27-037-0020,FHR- Rosemount (0020),Yes,2021,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,31
27-037-0470,Apple Valley (0470),Yes,2010,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,31
27-037-0470,Apple Valley (0470),Yes,2011,44.73846,-93.23725,Fine particles: daily,ug/m3,,35,35,31
27-037-6018,Hastings (6018),Yes,2002,44.74996738,-92.8879848,Fine particles: daily,ug/m3,,35,35,31
27-053-0963,Minneapolis (0963),Yes,2010,44.95366,-93.25821,Fine particles: daily,ug/m3,,35,35,31
27-053-1007,Minneapolis (1007),Yes,2009,45.03972,-93.29874,Fine particles: daily,ug/m3,,35,35,31
27-083-4210,Marshall (4210),Yes,2023,44.4438,-95.81789,Fine particles: daily,ug/m3,,35,35,31
27-109-5008,Rochester (5008),Yes,2010,43.996908,-92.450366,Fine particles: daily,ug/m3,,35,35,31
27-123-0866,St. Paul (0866),Yes,2009,44.89926,-93.01708,Fine particles: daily,ug/m3,,35,35,31
27-123-0868,St. Paul (0868),Yes,2005,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,31
27-163-0436,St. Paul Park (0436),Yes,2002,44.84737,-92.9954,Sulfur dioxide: 1-hour,PPB,,75,,31
27-037-0020,FHR- Rosemount (0020),Yes,2017,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,32
27-037-0020,FHR- Rosemount (0020),Yes,2023,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,32
27-037-0020,FHR- Rosemount (0020),Yes,2018,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,33
27-037-0020,FHR- Rosemount (0020),Yes,2020,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,33
27-037-0020,FHR- Rosemount (0020),Yes,2004,44.76323,-93.03255,Sulfur dioxide: 1-hour,PPB,,75,,33
27-123-0866,St. Paul (0866),Yes,2002,44.89926,-93.01708,Fine particles: daily,ug/m3,,35,35,33
27-123-0868,St. Paul (0868),Yes,2009,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,33
27-123-0871,St. Paul (0871),Yes,2011,44.95939,-93.03587,Fine particles: daily,ug/m3,,35,35,33
27-137-7001,Virginia (7001),Yes,2022,47.523355,-92.536305,Nitrogen dioxide: 1-hour,PPB,,100,,33
27-053-0954,Minneapolis (0954),Yes,2008,44.980995,-93.273719,Sulfur dioxide: 3-hour,PPB,,,500,33.7
27-037-0020,FHR- Rosemount (0020),Yes,2016,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,34
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2004,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,34
27-053-0954,Minneapolis (0954),Yes,2009,44.980995,-93.273719,Sulfur dioxide: 1-hour,PPB,,75,,34
27-123-0868,St. Paul (0868),Yes,2011,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,34
27-037-0020,FHR- Rosemount (0020),Yes,2003,44.76323,-93.03255,Sulfur dioxide: 3-hour,PPB,,,500,34.3
27-037-0020,FHR- Rosemount (0020),Yes,2019,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,35
27-053-0954,Minneapolis (0954),Yes,2010,44.980995,-93.273719,Sulfur dioxide: 1-hour,PPB,,75,,35
27-123-0868,St. Paul (0868),Yes,2002,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,35
27-137-7001,Virginia (7001),Yes,2023,47.523355,-92.536305,Nitrogen dioxide: 1-hour,PPB,,100,,35
27-037-0020,FHR- Rosemount (0020),Yes,2015,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,36
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2003,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,36
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2005,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,36
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2006,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,36
27-053-0957,Minneapolis (0957),Yes,2000,45.021076,-93.28217,Sulfur dioxide: 3-hour,PPB,,,500,36
27-123-0868,St. Paul (0868),Yes,2010,44.95072,-93.09827,Fine particles: daily,ug/m3,,35,35,36
27-037-0480,Lakeville (0480),Yes,2022,44.706123,-93.285803,Nitrogen dioxide: 1-hour,PPB,,100,,37
27-163-0436,St. Paul Park (0436),Yes,2001,44.84737,-92.9954,Sulfur dioxide: 3-hour,PPB,,,500,37
27-037-0423,FHR- Inver Grove Heights (0423),Yes,2002,44.77553,-93.06299,Nitrogen dioxide: 1-hour,PPB,,100,,38
27-037-0020,FHR- Rosemount (0020),Yes,2010,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,39
27-037-0020,FHR- Rosemount (0020),Yes,2011,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,39
27-037-0480,Lakeville (0480),Yes,2021,44.706123,-93.285803,Nitrogen dioxide: 1-hour,PPB,,100,,39
27-037-0480,Lakeville (0480),Yes,2023,44.706123,-93.285803,Nitrogen dioxide: 1-hour,PPB,,100,,39
27-053-0954,Minneapolis (0954),Yes,2002,44.980995,-93.273719,Sulfur dioxide: 3-hour,PPB,,,500,39.7
27-003-1002,Blaine (1002),Yes,2017,45.13767954,-93.20761498,Nitrogen dioxide: 1-hour,PPB,,100,,40
27-003-1002-3,Blaine (1002-3),Yes,2020,45.13767954,-93.20761498,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-037-0470-1,Apple Valley (0470-1),Yes,2001,44.73846,-93.23725,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-037-0480,Lakeville (0480),Yes,2017,44.706123,-93.285803,Nitrogen dioxide: 1-hour,PPB,,100,,40
27-053-0954,Minneapolis (0954),Yes,2008,44.980995,-93.273719,Sulfur dioxide: 1-hour,PPB,,75,,40
27-053-0966-1,Minneapolis (0966-1),Yes,2014,44.97944,-93.26613,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-053-0966-1,Minneapolis (0966-1),Yes,2020,44.97944,-93.26613,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-053-2006-1,St. Louis Park (2006-1),Yes,2007,44.94805,-93.34315,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-103-5109-1,North Mankato (5109-1),Yes,2000,44.18376138,-94.03981932,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-123-0868-3,St. Paul (0868-3),Yes,2002,44.95072,-93.09827,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-137-7001-1,Virginia (7001-1),Yes,2008,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-137-7001-1,Virginia (7001-1),Yes,2009,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-137-7001-1,Virginia (7001-1),Yes,2014,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-137-7001-1,Virginia (7001-1),Yes,2015,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-137-7001-1,Virginia (7001-1),Yes,2019,47.523355,-92.536305,PM10: daily background for modeling,ug/m3,Note: The PM10 daily background concentration is not an official NAAQS or MAAQS standard.,150,150,40
27-003-1002,Blaine (1002),Yes,2018,45.13767954,-93.20761498,Nitrogen dioxide: 1-hour,PPB,,100,,41
27-003-1002,Blaine (1002),Yes,2019,45.13767954,-93.20761498,Nitrogen dioxide: 1-hour,PPB,,100,,41
27-037-0020,FHR- Rosemount (0020),Yes,2004,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,41
27-037-0480,Lakeville (0480),Yes,2020,44.706123,-93.285803,Nitrogen dioxide: 1-hour,PPB,,100,,41
27-053-0957,Minneapolis (0957),Yes,2002,45.021076,-93.28217,Sulfur dioxide: 1-hour,PPB,,75,,41
27-037-0020,FHR- Rosemount (0020),Yes,2001,44.76323,-93.03255,Sulfur dioxide: 3-hour,PPB,,,500,41.3
27-037-0480,Lakeville (0480),Yes,2018,44.706123,-93.285803,Nitrogen dioxide: 1-hour,PPB,,100,,42
27-003-1002,Blaine (1002),Yes,2013,45.13767954,-93.20761498,Nitrogen dioxide: 1-hour,PPB,,100,,43
27-037-0020,FHR- Rosemount (0020),Yes,2002,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,43
27-037-0020,FHR- Rosemount (0020),Yes,2003,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,43
27-037-0020,FHR- Rosemount (0020),Yes,2014,44.76323,-93.03255,Nitrogen dioxide: 1-hour,PPB,,100,,43
